,Title,Link,Name,Cat,Aut link,Plan,Budget,Date
67,"Lasteraamat ""Tähestikupere. Abimees tähtede õppimisel""",https://www.hooandja.ee/projekt/lasteraamat-tahestikupere-abimees-tahtede-oppimisel,Kristel Põld Trükis,Trükis,https://www.hooandja.ee/users/sapaskri,102,3380,12
68,"Märten Krossi autoriplaadi ""Üks poiss vaatas tähti""  väljaandmine",https://www.hooandja.ee/projekt/marten-krossi-autoriplaadi-uks-poiss-vaatas-tahti-valjaandmine,Märten Kross Muusika,Muusika,https://www.hooandja.ee/users/martenkross,100,5015,12
69,Jõuluvana Postkontor 2019,https://www.hooandja.ee/projekt/jouluvana-postkontor-2019,Mittetulundusühing Do Good Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/kartkybarsepp,107,535,12
70,"Lastelaulude CD ""Märkaja - püüa päeva!""",https://www.hooandja.ee/projekt/lastelaulude-cd-markaja-puua-paeva,Liina Ellik Muusika,Muusika,https://www.hooandja.ee/users/liinaellik,103,1195,12
71,Aita tutvustada püsimetsandust!,https://www.hooandja.ee/projekt/aita-tutvustada-pusimetsandust,Eestimaa Looduse Fond Trükis,Trükis,https://www.hooandja.ee/users/kertu2-0,266,2662,12
72,Eluterve pohhuist raamat,https://www.hooandja.ee/projekt/eluterve-pohhuist,Tom Estonia Valsberg Trükis,Trükis,https://www.hooandja.ee/users/ilmahirmuta,117,8087,12
73,"""Aitäh, Uno Naissoo!"" - Uno Naissoo loominguga plaadi välja andmine.",https://www.hooandja.ee/projekt/uno-naissoo-lauludega-plaadi-valja-andmine,Ivi Rausi Muusika,Muusika,https://www.hooandja.ee/users/ivirausi,100,2900,12
74,Kalender 2020 Fiona ja Frida väikesed rõõmud,https://www.hooandja.ee/projekt/fiona-ja-frida,Meeli Trükis,Trükis,https://www.hooandja.ee/users/freiya1,121,2181,12
75,Hulkur Dumball Rallyle 2020,https://www.hooandja.ee/projekt/hulkur-dumball-rallyle-2020,Hulkur Kultuurisaadikud,Kultuurisaadikud,https://www.hooandja.ee/users/info235,100,8025,12
76,"Luulekogu ""Elan.Usaldan.Armastan.""",https://www.hooandja.ee/projekt/luulekogu-elanusaldanarmastan,Kaidi Koppel Trükis,Trükis,https://www.hooandja.ee/users/kaidikoppel27,106,2230,12
77,"Luulekogu-fotoraamat ""Vaikiv valgus""",https://www.hooandja.ee/projekt/luulekogu-fotoraamat-vaikiv-valgus,Maris Mägi Trükis,Trükis,https://www.hooandja.ee/users/marismagi006,104,1562,12
78,"Heliraamat ""Linnulood""",https://www.hooandja.ee/projekt/linnulood,Polina Tserkassova Muusika,Muusika,https://www.hooandja.ee/users/polinapoliniel,143,3990,12
79,"1.kiht – Ilus, mugav ja loodust säästev aluspesu naistele",https://www.hooandja.ee/projekt/1kiht,1.kiht Disain,Disain,https://www.hooandja.ee/users/kerstimikkov-0,101,3040,12
80,"Luulekogu ""ENESELEIDJA""",https://www.hooandja.ee/projekt/luulekogu-eneseleidja,Kristo Tuurmann Trükis,Trükis,https://www.hooandja.ee/users/kristotuurmann,122,1464,12
236,Carlos Ukareda debüütsingli muusikavideo,https://www.hooandja.ee/projekt/carlos-ukareda-debuutsingli-muusikavideo,Carlos Ukareda Muusika,Muusika,https://www.hooandja.ee/users/1980346795388400,106,850,12
237,"Suits ja Kool heliplaat ""Kasesalu tantsud""",https://www.hooandja.ee/projekt/suits-ja-kool-heliplaat-kasesalu-tantsud,Kristi Kool Muusika,Muusika,https://www.hooandja.ee/users/spotlight,101,2165,12
238,Aita sisustada kaasaegne puutöötuba!,https://www.hooandja.ee/projekt/aita-sisustada-kaasaegne-puutootuba,Tauno Toompuu Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/taunotoompuu,107,5330,12
239,Nõmme Lumepargi uuele nõlvale uued obstaaklid!,https://www.hooandja.ee/projekt/nomme-lumepargi-uuele-nolvale-uued-obstaaklid,Kaimai Sport,Sport,https://www.hooandja.ee/users/kaimai,181,8130,12
240,Aleksei Turovski „Aastaajad“,https://www.hooandja.ee/projekt/aleksei-turovski-aastaajad,Zoosemu Trükis,Trükis,https://www.hooandja.ee/users/zoosemu,102,7655,12
241,Iluuisutaja Carmen-Aneth Vanatoa ettevalmistus eelseisvateks võistlusteks,https://www.hooandja.ee/projekt/iluuisutaja-carmen-aneth-vanatoa-ettevalmistus-eelseisvateks-voistlusteks,Carmen-Aneth Vanatoa Sport,Sport,https://www.hooandja.ee/users/vanatoaelika,100,550,12
242,Jääpurjeka kelgu ja masti ostu toetamine,https://www.hooandja.ee/projekt/jaapurjeka-kelgu-ja-masti-ostu-toetamine,Rein Saar Sport,Sport,https://www.hooandja.ee/users/saarerein,110,2190,12
243,"Rahu projekt ""Julgus""",https://www.hooandja.ee/projekt/kiusamisvastane-lavastus-julgus,KOIT TANTSUKOOL Sündmus,Sündmus,https://www.hooandja.ee/users/maria11,100,1068,12
244,Jõuluvana postkontor 2018,https://www.hooandja.ee/projekt/jouluvana-postkontor-2018,Mittetulundusühing Do Good Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/kartkybarsepp,118,945,12
246,Rahva Observatoorium Eestis,https://www.hooandja.ee/projekt/rahva-observatoorium-eestis,Vladimir Goman Haridus,Haridus,https://www.hooandja.ee/users/volod,101,15217,12
247,Toeta antipropaganda häält!,https://www.hooandja.ee/projekt/toeta-iseseisevat-haalt-raamatut-venemaa-kohta,MTU IMEMAA  Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/christianazalevskaya,100,550,12
248,Kunstnikuteks hakatakse,https://www.hooandja.ee/projekt/kunstnikuteks-hakatakse,Anna Kunst,Kunst,https://www.hooandja.ee/users/preobrazenskaja19,108,430,12
249,Kali Briis album ’’Cloudy with a Chance of Briis’’,https://www.hooandja.ee/projekt/kali-briis-album-cloudy-chance-briis,Kali Briis Muusika,Muusika,https://www.hooandja.ee/users/kalibriisofficial,108,3454,12
250,Käru Muuseumi näitus Kärus,https://www.hooandja.ee/projekt/karu-muuseumi-naitus-karus,Aljona Surzhikova Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/saljona,118,2365,12
251,Saaremaa Ühisgümnaasiumi 102. lennu kabaree,https://www.hooandja.ee/projekt/saaremaa-uhisgumnaasiumi-102-lennu-kabaree,Stella Stepanov Sündmus,Sündmus,https://www.hooandja.ee/users/stellastepanov006,213,2130,12
252,"Lühifilm ""Kättemaks""",https://www.hooandja.ee/projekt/luhifilm-kattemaks,Astrid Laupmaa Film & Foto,Film & Foto,https://www.hooandja.ee/users/azdrid,100,3000,12
253,FACE tantsukooli oma stuudio loomine,https://www.hooandja.ee/projekt/face-tantsustuudio-loomine,FACE Moe- ja Tantsukool Sport,Sport,https://www.hooandja.ee/users/facetantsukool,118,1765,12
254,Silvia Kronbergi raamatu „Anna ja Miina suvised lood“  väljaandmine,https://www.hooandja.ee/projekt/anna-ja-miina-suvised-lood,Silvia Kronberg Trükis,Trükis,https://www.hooandja.ee/users/janika8,125,563,12
255,Jõgevamaa kasside turvakodu rajamine,https://www.hooandja.ee/projekt/jogevamaa-kasside-turvakodu-rajamine,MTÜ Paita Mind Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/paitamind,113,6211,12
256,Laikrete perebändi plaat,https://www.hooandja.ee/projekt/laikrete-perebandi-plaat,Piret Laikre Muusika,Muusika,https://www.hooandja.ee/users/piret3,131,3681,12
257,Varajase muusika festival Tallinn feat. Reval,https://www.hooandja.ee/projekt/varajase-muusika-festival-tallinn-feat-reval,Taavi-Mats Utt Sündmus,Sündmus,https://www.hooandja.ee/users/stuudio415,100,2000,12
258,Päkapikk Erki Mürsupuu seiklused,https://www.hooandja.ee/projekt/pakapikk-erki-mursupuu-seiklused,Märt Saar Trükis,Trükis,https://www.hooandja.ee/users/m2rtsaar,103,2571,12
413,Väikelinna baleriinid rahvusvahelisele tantsufestivalile,https://www.hooandja.ee/projekt/vaikelinna-baleriinid-rahvusvahelisele-tantsufestivalile,katrin hommik Kultuurisaadikud,Kultuurisaadikud,https://www.hooandja.ee/users/katrinhommik,101,1008,12
414,Jõuluvana postkontor 2017,https://www.hooandja.ee/projekt/jouluvana-postkontor-2017,Mittetulundusühing Do Good Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/kartkybarsepp,101,810,12
415,Saaremaa Ühisgümnaasiumi 101. lennu kabaree-etendus,https://www.hooandja.ee/projekt/saaremaa-uhisgumnaasiumi-101-lennu-kabaree-etendus,Viktoria Latkin Noored talendid,Noored talendid,https://www.hooandja.ee/users/vktorialatkin,137,1365,12
416,Hele-Liis Päikese videoblogi uuele tasemele!,https://www.hooandja.ee/projekt/hele-liis-paikese-videoblogi-uuele-tasemele,Hele-Liis Päike Meedia,Meedia,https://www.hooandja.ee/users/heleliispaike,101,695,12
417,Joosep Kõrvitsa debüütalbum,https://www.hooandja.ee/projekt/joosep-korvits-debuutalbum,Joosep Kõrvits Muusika,Muusika,https://www.hooandja.ee/users/joosepkorvits,142,2123,12
418,„Muusika südames“,https://www.hooandja.ee/projekt/muusika-sudames,Sillamäe Kannuka Kool EV100,EV100,https://www.hooandja.ee/users/aidaionova,107,429,12
419,Edasi on ka minu mõte,https://www.hooandja.ee/projekt/edasi,Edasi.org Meedia,Meedia,https://www.hooandja.ee/users/janeckuibo2,105,15710,12
421,"Roma laste ja fotograaf Annika Haasi raamat „Meie, mustlased“",https://www.hooandja.ee/projekt/roma-laste-ja-fotograaf-annika-haasi-raamat-meie-mustlased,Annika Haas Trükis,Trükis,https://www.hooandja.ee/users/haasamutt,103,5969,12
422,Eesti pärimuskultuur maailma löppu!,https://www.hooandja.ee/projekt/eesti-parimuskultuur-maailma-loppu,Henrika Trave Sündmus,Sündmus,https://www.hooandja.ee/users/henrikatrave,107,855,12
423,"Fotonäitus ""Käigud rajal!""",https://www.hooandja.ee/projekt/fotonaitus-kaigud-rajal,Adam Illingworth Film & Foto,Film & Foto,https://www.hooandja.ee/users/adamillingworth,136,815,12
424,MAAKUU debüütalbum „MAAST-KUUNI“,https://www.hooandja.ee/projekt/maakuu-debuutalbum-maast-kuuni,MAAKUU Muusika,Muusika,https://www.hooandja.ee/users/vagunikaupmees,101,2515,12
425,Andres Alaru debüütalbumi avaldamine,https://www.hooandja.ee/projekt/andres-alaru-debuutalbumi-avaldamine,Andres Alaru Muusika,Muusika,https://www.hooandja.ee/users/andresalaru,108,2158,12
426,Mari Kalkuni vinüülplaat “Ilmamõtsan”,https://www.hooandja.ee/projekt/mari-kalkuni-vinuulplaat-ilmamotsan,Mari Kalkun Muusika,Muusika,https://www.hooandja.ee/users/marikalkun,107,2681,12
427,„Väikse printsi“ eriväljaanne,https://www.hooandja.ee/projekt/vaikse-printsi-erivaljaanne,MTÜ Eesti Trükimuuseum Trükis,Trükis,https://www.hooandja.ee/users/maarja9,290,17428,12
428,Saadame Viktoria maailma vallutama!,https://www.hooandja.ee/projekt/saadame-viktoria-maailma-vallutama,Viky Viktoria Kultuurisaadikud,Kultuurisaadikud,https://www.hooandja.ee/users/vikymultifeeder,106,1060,12
429,Empiré debüütalbum,https://www.hooandja.ee/projekt/empire-debuutalbum,Ansambel Empiré Muusika,Muusika,https://www.hooandja.ee/users/ansambelempire,100,1500,12
430,Luuleraamat „Lammas versus sammal“,https://www.hooandja.ee/projekt/luuleraamat-lammas-versus-sammal,Tormi Kevvai Trükis,Trükis,https://www.hooandja.ee/users/tormirai,139,835,12
431,ILM debüütalbum,https://www.hooandja.ee/projekt/ilm-debuutalbum,Merje Muusika,Muusika,https://www.hooandja.ee/users/merjekagu,101,1616,12
432,Ürgne Jahinaine looduses,https://www.hooandja.ee/projekt/urgne-jahinaine-looduses,Maria Trükis,Trükis,https://www.hooandja.ee/users/jahinaised,100,642,12
433,Lauri Kadalipp Social Jazz “Feels just right” väljaandmine,https://www.hooandja.ee/projekt/lauri-kadalipp-social-jazz-feels-just-right-valjaandmine,Lauri Kadalipp Muusika,Muusika,https://www.hooandja.ee/users/lauri-kadalipp,123,1481,12
600,Digiklaver Orissaare Muusikakooli,https://www.hooandja.ee/projekt/digiklaver-orissaare-muusikakooli,Martti Nõu EV100,EV100,https://www.hooandja.ee/users/marttinou,103,965,12
601,"The Queen Of Spades EP ""We Are Doomed""",https://www.hooandja.ee/projekt/queen-spades-ep-we-are-doomed,The Queen Of Spades Muusika,Muusika,https://www.hooandja.ee/users/omalleus,101,2024,12
602,"Margus Aru raamat ""Nora""",https://www.hooandja.ee/projekt/margus-aru-raamat-nora,Margus Aru Trükis,Trükis,https://www.hooandja.ee/users/tahevarav,101,3532,12
603,Igale lapsele trumm,https://www.hooandja.ee/projekt/igale-lapsele-trumm,MAAILMA VEEREKESE PEAL EV100,EV100,https://www.hooandja.ee/users/maresaard-0,108,650,12
604,Saaremaa Ühisgümnaasiumi 100. lennu kabaree-etendus,https://www.hooandja.ee/projekt/saaremaa-uhisgumnaasiumi-100-lennu-kabaree-etendus,Indrek Peil Haridus,Haridus,https://www.hooandja.ee/users/indrekpeil,157,1415,12
605,Toeta tantsulaste suurt unistust!,https://www.hooandja.ee/projekt/toeta-tantsulaste-suurt-unistust,Helen Kalberg Haridus,Haridus,https://www.hooandja.ee/users/helenkalberg,104,3327,12
606,Jõuluvana postkontor,https://www.hooandja.ee/projekt/jouluvana-postkontor-1,Mittetulundusühing Do Good Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/kartkybarsepp,102,816,12
607,"Ilona Aasvere, Peeter Rebane ja Tiit Kikas - Robert Burnsi laulude eestikeelne plaat",https://www.hooandja.ee/projekt/ilona-aasvere-peeter-rebane-ja-tiit-kikas-robert-burnsi-laulude-eestikeelne-plaat,Eesti Šoti Kultuuriselts Muusika,Muusika,https://www.hooandja.ee/users/eikeurke,101,3535,12
608,Luulekogu „100 tundevarjundit“,https://www.hooandja.ee/projekt/luulekogu-100-tundevarjundit,Liina Vagula Trükis,Trükis,https://www.hooandja.ee/users/liinavagula,106,1060,12
609,Ansambel Täna Olen Laps: esimene album,https://www.hooandja.ee/projekt/ansambel-tana-olen-laps-esimene-album,astraada Muusika,Muusika,https://www.hooandja.ee/users/astra-tikas,107,960,12
610,Kosmoseraamat Reisile,https://www.hooandja.ee/projekt/kosmoseraamat-reisile,Höp Trükis,Trükis,https://www.hooandja.ee/users/kadrespitz,105,3660,12
611,Peaareen konverentsile Teadlike kogukondade tarkus Lilleorus 2018,https://www.hooandja.ee/projekt/peaareen-konverentsile-teadlike-kogukondade-tarkus-lilleorus-2018,MTÜ Lilleoru Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/kaiekotov,107,12898,12
612,Estbeli esikplaadi väljaandmine,https://www.hooandja.ee/projekt/estbeli-esikplaadi-valjaandmine,Leana Vapper Muusika,Muusika,https://www.hooandja.ee/users/leanavapper,116,6383,12
613,Vokaalansambli Gram of Fun esikplaadi väljaandmine,https://www.hooandja.ee/projekt/vokaalansambli-gram-fun-esikplaadi-valjaandmine,Kristi Raias Muusika,Muusika,https://www.hooandja.ee/users/kristiraias,110,1315,12
614,"Aleksandr Žedeljovi debüütplaadi ""My First Step"" väljaandmine",https://www.hooandja.ee/projekt/aleksandr-zedeljovi-debuutplaadi-my-first-step-valjaandmine,Aleksandr Žedeljov Muusika,Muusika,https://www.hooandja.ee/users/sasjaz,102,1220,12
791,Jõuluvana postkontor,https://www.hooandja.ee/projekt/jouluvana-postkontor-0,Mittetulundusühing Do Good Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/kartkybarsepp,101,1010,12
792,Flank debüütalbum,https://www.hooandja.ee/projekt/flank-debuutalbum,Flank Muusika,Muusika,https://www.hooandja.ee/users/flankmusic,125,3738,12
793,Trump Conceptioni debüütalbum,https://www.hooandja.ee/projekt/trump-conceptioni-debuutalbum,Janno Trump Muusika,Muusika,https://www.hooandja.ee/users/jannotrump,116,4056,12
794,Araabia keele vestmik-sõnastik,https://www.hooandja.ee/projekt/araabia-keele-vestmik-sonastik,Kätlin Hommik-Mrabte Trükis,Trükis,https://www.hooandja.ee/users/hommik,116,3470,12
795,"Romaan ""Võidetud tüdruk""",https://www.hooandja.ee/projekt/romaan-tudruk,Karina-Louisa Trükis,Trükis,https://www.hooandja.ee/users/thecow15,122,855,12
796,Ansambel Lepaseree esikplaadi “Väräjän” väljaandmine,https://www.hooandja.ee/projekt/ansambel-lepaseree-esikplaadi-varajan-valjaandmine,helletused Muusika,Muusika,https://www.hooandja.ee/users/helletused,109,2722,12
797,Antsude esikalbum “Öö ja päeva vahel”,https://www.hooandja.ee/projekt/antsude-esikalbum-oo-ja-paeva-vahel,Ansambel Antsud Muusika,Muusika,https://www.hooandja.ee/users/andri3,108,1615,12
798,Toeta Teadliku Muutuse Kunsti Kooli Lilleorus!,https://www.hooandja.ee/projekt/toeta-teadliku-muutuse-kunsti-kooli-lilleorus,MTÜ Lilleoru Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/kaiekotov,107,21463,12
799,Kudumikunstnik Merike Maaroosi koduateljee loomine,https://www.hooandja.ee/projekt/kudumikunstnik-merike-maaroosi-koduateljee-loomine,Merike Maaroos Kunst,Kunst,https://www.hooandja.ee/users/leopoldmereilu,125,3750,12
800,The Belka vinüülplaat Mehega II Planeedilt,https://www.hooandja.ee/projekt/belka-vinuulplaat-mehega-ii-planeedilt,Ivo Orav Muusika,Muusika,https://www.hooandja.ee/users/ivoorav,112,3016,12
801,Armastusest kell kaks öösel,https://www.hooandja.ee/projekt/armastusest-kell-kaks-oosel,Aleksandra Tšoba Trükis,Trükis,https://www.hooandja.ee/users/aleksandratsoba,105,735,12
802,Keskkonnaühenduste delegatsioon Pariisi kliimakonverentsile,https://www.hooandja.ee/projekt/keskkonnauhenduste-delegatsioon-pariisi-kliimakonverentsile,Mihkel Pukk Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/mihkelpukk,102,4381,12
803,Toeta dokumentaalfilmi valmimist Eestlaste retkest Nepaali,https://www.hooandja.ee/projekt/eestlaste-retk-nepaali,Priit Valkna Film & Foto,Film & Foto,https://www.hooandja.ee/users/priit26,102,3577,12
804,Nukuraamat reisile,https://www.hooandja.ee/projekt/nukuraamat-reisile,Höp Trükis,Trükis,https://www.hooandja.ee/users/kadrespitz,123,4904,12
805,Esimene Eesti lumelaudur Korea Taliolümpiamängudele,https://www.hooandja.ee/projekt/esimene-eesti-lumelaudur-korea-taliolumpiamangudele,Siim Aunison Sport,Sport,https://www.hooandja.ee/users/siimaunison,103,3308,12
806,Kyylik 2016 seinakalendrid,https://www.hooandja.ee/projekt/kyylik-2016-seinakalendrid,Tiiu Kitsik Trükis,Trükis,https://www.hooandja.ee/users/tiu-sullakatko,127,1268,12
940,Naised köögis,https://www.hooandja.ee/projekt/naised-koogis,katrin.laidre Muusika,Muusika,https://www.hooandja.ee/users/katrinlaidre,124,2729,12
941,Laura Junson & The Jeth debüütalbum,https://www.hooandja.ee/projekt/laura-junson-jeth-debuutalbum,Laura Junson & The Jeth Muusika,Muusika,https://www.hooandja.ee/users/laurajunsonandthejeth,101,3529,12
942,35 aastat Saaremaa Kunstiklubi,https://www.hooandja.ee/projekt/35-aastat-saaremaa-kunstiklubi,Saaremaa Kunstiklubi Kunst,Kunst,https://www.hooandja.ee/users/signemehik,104,2070,12
943,Seltsimees Puu Eestit vallutamas,https://www.hooandja.ee/projekt/seltsimees-puu-eestit-vallutamas,Gamerton Mäng,Mäng,https://www.hooandja.ee/users/info53,167,2505,12
944,"""Eesti Ajalugu"" mammut",https://www.hooandja.ee/projekt/eesti-ajalugu-mammut,Mart Kase Teater,Teater,https://www.hooandja.ee/users/martkase,103,4102,12
945,Lühimängufilm „Võõras maa“,https://www.hooandja.ee/projekt/luhimangufilm-vooras-maa,Karl Film & Foto,Film & Foto,https://www.hooandja.ee/users/karljuhandi,104,521,12
946,E Stuudio noortekoori ja Johan Randvere ühine plaat uue Eesti heliloominguga,https://www.hooandja.ee/projekt/e-stuudio-noortekoori-ja-pianist-johan-randvere-uhine-cd-plaat-uue-eesti-heliloominguga,Uku Püttsepp Muusika,Muusika,https://www.hooandja.ee/users/ukupyttsepp,118,2944,12
947,Puutesein Käo Põhikoolile,https://www.hooandja.ee/projekt/puutesein-kao-pohikoolile,Hiie Härm Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/hiieharm2,112,617,12
948,Jõuluvana postkontor,https://www.hooandja.ee/projekt/jouluvana-postkontor,Mittetulundusühing Do Good Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/kartkybarsepp,131,760,12
949,KULDARPUNK 2015,https://www.hooandja.ee/projekt/kuldarpunk-2015,Kuldar Leement Kunst,Kunst,https://www.hooandja.ee/users/peagabassi,100,1705,12
950,Margus Vaheri autoriplaadi salvestus,https://www.hooandja.ee/projekt/margus-vaheri-autoriplaadi-salvestus,margus.vaher Muusika,Muusika,https://www.hooandja.ee/users/margusvaher,106,4241,12
951,Raamatu “Minu ilus elu maal” trükkimine,https://www.hooandja.ee/projekt/raamatu-minu-ilus-elu-maal-trukkimine,Heli Künnapas Trükis,Trükis,https://www.hooandja.ee/users/helikunnapas,102,2151,12
952,Aita vokaalansambel Häälemaa laulud plaadile!,https://www.hooandja.ee/projekt/aita-vokaalansambel-haalemaa-laulud-plaadile,Piret Laikre Muusika,Muusika,https://www.hooandja.ee/users/piret3,110,2535,12
953,Varjuteatri liikumisetendus,https://www.hooandja.ee/projekt/varjuteatri-liikumisetendus,Anneliis Jaanus Teater,Teater,https://www.hooandja.ee/users/58,101,503,12
954,Film ühes hetkes,https://www.hooandja.ee/projekt/film-uhes-hetkes,Kati Orav Trükis,Trükis,https://www.hooandja.ee/users/kati1,111,1110,12
1069,"""Tõde ja õigus"" inglise keeles",https://www.hooandja.ee/projekt/tode-ja-oigus-inglise-keeles,Luis de Miranda Trükis,Trükis,https://www.hooandja.ee/users/hauteculturebooks,107,4265,12
1070,Aleksandra Tšoba esimene luulekogu,https://www.hooandja.ee/projekt/aleksandra-tsoba-esimene-luulekogu,Aleksandra Tšoba Trükis,Trükis,https://www.hooandja.ee/users/aleksandratsoba,109,764,12
1071,Lauamäng „Riigimehed“,https://www.hooandja.ee/projekt/lauamang-riigimehed,Õ-Fraktsioon Mäng,Mäng,https://www.hooandja.ee/users/andres15,209,10447,12
1072,Mobiilirakendus ÕpimeSõnu lastele sõnade õpetamiseks,https://www.hooandja.ee/projekt/opime-sonu-mobiilrakendus,Kaarel Kont-Kontson Mäng,Mäng,https://www.hooandja.ee/users/kaarelkk,101,704,12
1073,Priit Jäägeri esimene sooloplaat,https://www.hooandja.ee/projekt/priit-jaageri-esimene-sooloplaat,Priit Jääger Muusika,Muusika,https://www.hooandja.ee/users/priitjagger,117,2330,12
1074,NimmerSchmidti debüütalbum,https://www.hooandja.ee/projekt/nimmerschmidti-debuutalbum,NimmerSchmidt Muusika,Muusika,https://www.hooandja.ee/users/merilyn-merisalu,108,1625,12
1075,Jaan Tätte juuniori debüütalbum,https://www.hooandja.ee/projekt/jaan-tatte-juuniori-debuutalbum,meisterjaan Muusika,Muusika,https://www.hooandja.ee/users/meisterjaan,107,1604,12
1170,Abraham's Café plaat,https://www.hooandja.ee/projekt/abrahams-cafC3A9-plaat,Marten Altrov Muusika,Muusika,https://www.hooandja.ee/users/martenaltrov,106,1059,12
1171,Marilyn Jurmani debüütplaat,https://www.hooandja.ee/projekt/marilyn-jurmani-debC3BCC3BCtplaat,Marilyn Muusika,Muusika,https://www.hooandja.ee/users/lyyn-jurman,129,2577,12
1172,"Rauno Schultsi II luulekogu ""Pingil istusid kaks juuti""",https://www.hooandja.ee/projekt/rauno-schultsi-ii-luulekogu-pingil-istusid-kaks-juuti,Rauno Schults Trükis,Trükis,https://www.hooandja.ee/users/raunoschults,108,860,12
1173,Festivali „Hullunud Tartu“ kogumik,https://www.hooandja.ee/projekt/festivali-E2809Ehullunud-tartuE2809C-kogumik,Jaan Malin Trükis,Trükis,https://www.hooandja.ee/users/jaan-malin,101,2025,12
81,TÜ korvpallikooli U14 võistkond Eurosarja,https://www.hooandja.ee/projekt/u14-voistkonna-osalemine-euroopa-noorte-korvpalli-liigas,Gert Prants Sport,Sport,https://www.hooandja.ee/users/gertprants,100,2510,11
82,Aitame Siidisabad välisvõistlustele Eestit esindama!,https://www.hooandja.ee/projekt/aitame-siidisabad-valisvoistlustele,kristi.terep Sport,Sport,https://www.hooandja.ee/users/kristiterep,126,3145,11
83,Muinasjutulised jõulu-vaateaknad,https://www.hooandja.ee/projekt/muinasjutulised-joulu-vaateaknad,Väätsa kogukond Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/l22nemets,111,1106,11
84,Uus buss Cycling Tartu poistele,https://www.hooandja.ee/projekt/uus-buss-cycling-tartu-poistele,Rene Mandri Sport,Sport,https://www.hooandja.ee/users/renemandri,113,7919,11
85,"""Virumaa pärimuse radadel"" - CD-albumi väljaandmine",https://www.hooandja.ee/projekt/virumaa-parimuse-radadel-cd-albumi-valjaandmine,Anni Rikker Muusika,Muusika,https://www.hooandja.ee/users/annirikker,110,3855,11
86,"Kinkeraamat ""TÄNULIKKUS- Lihtne õnne retsept""",https://www.hooandja.ee/projekt/kinkeraamat,Heike Pettinen Trükis,Trükis,https://www.hooandja.ee/users/heikepettinen,101,3653,11
87,MAAVALLA SIRVIKALENDER,https://www.hooandja.ee/projekt/maavalla-sirvikalender,Epp Margna Trükis,Trükis,https://www.hooandja.ee/users/hinokad,153,818,11
88,"Lasteraamat ""Eia seiklus Tondikakul""",https://www.hooandja.ee/projekt/lasteraamat-eia-seiklus-tondikakul,Anu Aun Trükis,Trükis,https://www.hooandja.ee/users/anu1,115,11500,11
89,"Muusika, mis aitab sul ületada hirmud ja olla parem versioon iseendast",https://www.hooandja.ee/projekt/muusika-mis-aitab-sul-uletada-hirmud-ja-olla-parem-versioon-iseendast,Roland Tokko Muusika,Muusika,https://www.hooandja.ee/users/kadri45,100,10008,11
90,Varjupaikade MTÜ heategevuskalender 2020,https://www.hooandja.ee/projekt/varjupaikade-mtu-heategevuskalender-2020,Anneli Matsi Trükis,Trükis,https://www.hooandja.ee/users/annelimatsi,121,4720,11
91,IDA Raadio,https://www.hooandja.ee/projekt/idaraadio,IDA Raadio Meedia,Meedia,https://www.hooandja.ee/users/hello4,113,13500,11
92,"Seltskonnamäng ""Karupong""",https://www.hooandja.ee/projekt/seltskonnamang-karupong,ei kysind OÜ Mäng,Mäng,https://www.hooandja.ee/users/rainh951,104,2070,11
93,"""Mäepealse lood"" (raamat esimesele kooliastmele kuni vanusele 99+)",https://www.hooandja.ee/projekt/maepealse-lood,Maarja Astover Trükis,Trükis,https://www.hooandja.ee/users/astovermaarja,100,2679,11
94,"Luuletustega raamat ""Sinine värv on otsas""",https://www.hooandja.ee/projekt/luuletustega-raamat-sinine-varv-otsas,Marge Pärnits Trükis,Trükis,https://www.hooandja.ee/users/maie,148,2054,11
95,"Ajurveeda kalendermärkmik ""Aasta armastusega 2020""",https://www.hooandja.ee/projekt/ajurveeda-kalendermarkmik-aasta-armastusega-2020,Aet Sillaste Trükis,Trükis,https://www.hooandja.ee/users/aetsillaste2,107,2164,11
96,"Lasteaialugude kogumik ""Klotsinurgajutud""",https://www.hooandja.ee/projekt/lasteaialugude-kogumik,Merilin Mandel Trükis,Trükis,https://www.hooandja.ee/users/merkaa,124,4945,11
97,Antarktika avastaja admiral Bellingshauseni mälestusmärk Kuressaarde,https://www.hooandja.ee/projekt/antarktika-avastaja-admiral-bellingshauseni-malestusmark-kuressaarde,MTÜ Saaremaa Merekultuuri Selts Kodanikualgatus,Kodanikualgatus,https://www.hooandja.ee/users/rainer6,111,11060,11
